,0
35443,"(53011, 53021, 53045, 53059, 53023)"
35444,"(53011, 53021, 53045, 53043, 53019)"
35445,"(53011, 53021, 53045, 53043, 53069)"
35446,"(53011, 53021, 53045, 53043, 53013)"
35447,"(53011, 53021, 53045, 53043, 53023)"
35448,"(53011, 53021, 53071, 53075, 53065)"
35449,"(53011, 53021, 53071, 53075, 53037)"
35450,"(53011, 53021, 53071, 53075, 53047)"
35451,"(53011, 53021, 53071, 53075, 53017)"
35452,"(53011, 53021, 53071, 53075, 53031)"
35453,"(53011, 53021, 53071, 53075, 53049)"
35454,"(53011, 53021, 53071, 53075, 53039)"
35455,"(53011, 53021, 53071, 53075, 53003)"
35456,"(53011, 53021, 53071, 53075, 53055)"
35457,"(53011, 53021, 53071, 53075, 53001)"
35458,"(53011, 53021, 53071, 53075, 53051)"
35459,"(53011, 53021, 53071, 53075, 53059)"
35460,"(53011, 53021, 53071, 53075, 53043)"
35461,"(53011, 53021, 53071, 53075, 53019)"
35462,"(53011, 53021, 53071, 53075, 53069)"
35463,"(53011, 53021, 53071, 53075, 53013)"
35464,"(53011, 53021, 53071, 53075, 53023)"
35465,"(53011, 53021, 53071, 53065, 53037)"
35466,"(53011, 53021, 53071, 53065, 53047)"
35467,"(53011, 53021, 53071, 53065, 53017)"
35468,"(53011, 53021, 53071, 53065, 53031)"
35469,"(53011, 53021, 53071, 53065, 53049)"
35470,"(53011, 53021, 53071, 53065, 53039)"
35471,"(53011, 53021, 53071, 53065, 53003)"
35472,"(53011, 53021, 53071, 53065, 53055)"
35473,"(53011, 53021, 53071, 53065, 53001)"
35474,"(53011, 53021, 53071, 53065, 53051)"
35475,"(53011, 53021, 53071, 53065, 53059)"
35476,"(53011, 53021, 53071, 53065, 53043)"
35477,"(53011, 53021, 53071, 53065, 53019)"
35478,"(53011, 53021, 53071, 53065, 53069)"
35479,"(53011, 53021, 53071, 53065, 53013)"
35480,"(53011, 53021, 53071, 53065, 53023)"
35481,"(53011, 53021, 53071, 53037, 53047)"
35482,"(53011, 53021, 53071, 53037, 53017)"
35483,"(53011, 53021, 53071, 53037, 53031)"
35484,"(53011, 53021, 53071, 53037, 53049)"
35485,"(53011, 53021, 53071, 53037, 53039)"
35486,"(53011, 53021, 53071, 53037, 53003)"
35487,"(53011, 53021, 53071, 53037, 53055)"
35488,"(53011, 53021, 53071, 53037, 53001)"
35489,"(53011, 53021, 53071, 53037, 53051)"
35490,"(53011, 53021, 53071, 53037, 53059)"
35491,"(53011, 53021, 53071, 53037, 53043)"
35492,"(53011, 53021, 53071, 53037, 53019)"
35493,"(53011, 53021, 53071, 53037, 53069)"
35494,"(53011, 53021, 53071, 53037, 53013)"
35495,"(53011, 53021, 53071, 53037, 53023)"
35496,"(53011, 53021, 53071, 53047, 53017)"
35497,"(53011, 53021, 53071, 53047, 53031)"
35498,"(53011, 53021, 53071, 53047, 53049)"
35499,"(53011, 53021, 53071, 53047, 53039)"
35500,"(53011, 53021, 53071, 53047, 53003)"
35501,"(53011, 53021, 53071, 53047, 53055)"
35502,"(53011, 53021, 53071, 53047, 53001)"
35503,"(53011, 53021, 53071, 53047, 53051)"
35504,"(53011, 53021, 53071, 53047, 53059)"
35505,"(53011, 53021, 53071, 53047, 53043)"
35506,"(53011, 53021, 53071, 53047, 53019)"
35507,"(53011, 53021, 53071, 53047, 53069)"
35508,"(53011, 53021, 53071, 53047, 53013)"
35509,"(53011, 53021, 53071, 53047, 53023)"
35510,"(53011, 53021, 53071, 53017, 53031)"
35511,"(53011, 53021, 53071, 53017, 53049)"
35512,"(53011, 53021, 53071, 53017, 53039)"
35513,"(53011, 53021, 53071, 53017, 53003)"
35514,"(53011, 53021, 53071, 53017, 53055)"
35515,"(53011, 53021, 53071, 53017, 53001)"
35516,"(53011, 53021, 53071, 53017, 53051)"
35517,"(53011, 53021, 53071, 53017, 53059)"
35518,"(53011, 53021, 53071, 53017, 53043)"
35519,"(53011, 53021, 53071, 53017, 53019)"
35520,"(53011, 53021, 53071, 53017, 53069)"
35521,"(53011, 53021, 53071, 53017, 53013)"
35522,"(53011, 53021, 53071, 53017, 53023)"
35523,"(53011, 53021, 53071, 53031, 53049)"
35524,"(53011, 53021, 53071, 53031, 53039)"
35525,"(53011, 53021, 53071, 53031, 53003)"
35526,"(53011, 53021, 53071, 53031, 53055)"
35527,"(53011, 53021, 53071, 53031, 53001)"
35528,"(53011, 53021, 53071, 53031, 53051)"
35529,"(53011, 53021, 53071, 53031, 53059)"
35530,"(53011, 53021, 53071, 53031, 53043)"
35531,"(53011, 53021, 53071, 53031, 53019)"
35532,"(53011, 53021, 53071, 53031, 53069)"
35533,"(53011, 53021, 53071, 53031, 53013)"
35534,"(53011, 53021, 53071, 53031, 53023)"
35535,"(53011, 53021, 53071, 53049, 53039)"
35536,"(53011, 53021, 53071, 53049, 53003)"
35537,"(53011, 53021, 53071, 53049, 53055)"
35538,"(53011, 53021, 53071, 53049, 53001)"
35539,"(53011, 53021, 53071, 53049, 53051)"
35540,"(53011, 53021, 53071, 53049, 53059)"
35541,"(53011, 53021, 53071, 53049, 53043)"
35542,"(53011, 53021, 53071, 53049, 53019)"
35543,"(53011, 53021, 53071, 53049, 53069)"
35544,"(53011, 53021, 53071, 53049, 53013)"
35545,"(53011, 53021, 53071, 53049, 53023)"
35546,"(53011, 53021, 53071, 53039, 53003)"
35547,"(53011, 53021, 53071, 53039, 53055)"
35548,"(53011, 53021, 53071, 53039, 53001)"
35549,"(53011, 53021, 53071, 53039, 53051)"
35550,"(53011, 53021, 53071, 53039, 53059)"
35551,"(53011, 53021, 53071, 53039, 53043)"
35552,"(53011, 53021, 53071, 53039, 53019)"
35553,"(53011, 53021, 53071, 53039, 53069)"
35554,"(53011, 53021, 53071, 53039, 53013)"
35555,"(53011, 53021, 53071, 53039, 53023)"
35556,"(53011, 53021, 53071, 53003, 53055)"
35557,"(53011, 53021, 53071, 53003, 53001)"
35558,"(53011, 53021, 53071, 53003, 53051)"
35559,"(53011, 53021, 53071, 53003, 53059)"
35560,"(53011, 53021, 53071, 53003, 53043)"
35561,"(53011, 53021, 53071, 53003, 53019)"
35562,"(53011, 53021, 53071, 53003, 53069)"
35563,"(53011, 53021, 53071, 53003, 53013)"
35564,"(53011, 53021, 53071, 53003, 53023)"
35565,"(53011, 53021, 53071, 53055, 53001)"
35566,"(53011, 53021, 53071, 53055, 53051)"
35567,"(53011, 53021, 53071, 53055, 53059)"
35568,"(53011, 53021, 53071, 53055, 53043)"
35569,"(53011, 53021, 53071, 53055, 53019)"
35570,"(53011, 53021, 53071, 53055, 53069)"
35571,"(53011, 53021, 53071, 53055, 53013)"
35572,"(53011, 53021, 53071, 53055, 53023)"
35573,"(53011, 53021, 53071, 53001, 53051)"
35574,"(53011, 53021, 53071, 53001, 53059)"
35575,"(53011, 53021, 53071, 53001, 53043)"
35576,"(53011, 53021, 53071, 53001, 53019)"
35577,"(53011, 53021, 53071, 53001, 53069)"
35578,"(53011, 53021, 53071, 53001, 53013)"
35579,"(53011, 53021, 53071, 53001, 53023)"
35580,"(53011, 53021, 53071, 53051, 53059)"
35581,"(53011, 53021, 53071, 53051, 53043)"
35582,"(53011, 53021, 53071, 53051, 53019)"
35583,"(53011, 53021, 53071, 53051, 53069)"
35584,"(53011, 53021, 53071, 53051, 53013)"
35585,"(53011, 53021, 53071, 53059, 53043)"
35586,"(53011, 53021, 53071, 53059, 53019)"
35587,"(53011, 53021, 53071, 53059, 53069)"
35588,"(53011, 53021, 53071, 53043, 53019)"
35589,"(53011, 53021, 53075, 53065, 53037)"
35590,"(53011, 53021, 53075, 53065, 53047)"
35591,"(53011, 53021, 53075, 53065, 53017)"
35592,"(53011, 53021, 53075, 53065, 53031)"
35593,"(53011, 53021, 53075, 53065, 53049)"
35594,"(53011, 53021, 53075, 53065, 53039)"
35595,"(53011, 53021, 53075, 53065, 53003)"
35596,"(53011, 53021, 53075, 53065, 53055)"
35597,"(53011, 53021, 53075, 53065, 53001)"
35598,"(53011, 53021, 53075, 53065, 53051)"
35599,"(53011, 53021, 53075, 53065, 53059)"
35600,"(53011, 53021, 53075, 53065, 53043)"
35601,"(53011, 53021, 53075, 53065, 53019)"
35602,"(53011, 53021, 53075, 53065, 53069)"
35603,"(53011, 53021, 53075, 53065, 53013)"
35604,"(53011, 53021, 53075, 53065, 53023)"
35605,"(53011, 53021, 53075, 53037, 53047)"
35606,"(53011, 53021, 53075, 53037, 53017)"
35607,"(53011, 53021, 53075, 53037, 53031)"
35608,"(53011, 53021, 53075, 53037, 53049)"
35609,"(53011, 53021, 53075, 53037, 53039)"
35610,"(53011, 53021, 53075, 53037, 53003)"
35611,"(53011, 53021, 53075, 53037, 53055)"
35612,"(53011, 53021, 53075, 53037, 53001)"
35613,"(53011, 53021, 53075, 53037, 53051)"
35614,"(53011, 53021, 53075, 53037, 53059)"
35615,"(53011, 53021, 53075, 53037, 53043)"
35616,"(53011, 53021, 53075, 53037, 53019)"
35617,"(53011, 53021, 53075, 53037, 53069)"
35618,"(53011, 53021, 53075, 53037, 53013)"
35619,"(53011, 53021, 53075, 53037, 53023)"
35620,"(53011, 53021, 53075, 53047, 53017)"
35621,"(53011, 53021, 53075, 53047, 53031)"
35622,"(53011, 53021, 53075, 53047, 53049)"
35623,"(53011, 53021, 53075, 53047, 53039)"
35624,"(53011, 53021, 53075, 53047, 53003)"
35625,"(53011, 53021, 53075, 53047, 53055)"
35626,"(53011, 53021, 53075, 53047, 53001)"
35627,"(53011, 53021, 53075, 53047, 53051)"
35628,"(53011, 53021, 53075, 53047, 53059)"
35629,"(53011, 53021, 53075, 53047, 53043)"
35630,"(53011, 53021, 53075, 53047, 53019)"
35631,"(53011, 53021, 53075, 53047, 53069)"
35632,"(53011, 53021, 53075, 53047, 53013)"
35633,"(53011, 53021, 53075, 53047, 53023)"
35634,"(53011, 53021, 53075, 53017, 53031)"
35635,"(53011, 53021, 53075, 53017, 53049)"
35636,"(53011, 53021, 53075, 53017, 53039)"
35637,"(53011, 53021, 53075, 53017, 53003)"
35638,"(53011, 53021, 53075, 53017, 53055)"
35639,"(53011, 53021, 53075, 53017, 53001)"
35640,"(53011, 53021, 53075, 53017, 53051)"
35641,"(53011, 53021, 53075, 53017, 53059)"
35642,"(53011, 53021, 53075, 53017, 53043)"
35643,"(53011, 53021, 53075, 53017, 53019)"
35644,"(53011, 53021, 53075, 53017, 53069)"
35645,"(53011, 53021, 53075, 53017, 53013)"
35646,"(53011, 53021, 53075, 53017, 53023)"
35647,"(53011, 53021, 53075, 53031, 53049)"
35648,"(53011, 53021, 53075, 53031, 53039)"
35649,"(53011, 53021, 53075, 53031, 53003)"
35650,"(53011, 53021, 53075, 53031, 53055)"
35651,"(53011, 53021, 53075, 53031, 53001)"
35652,"(53011, 53021, 53075, 53031, 53051)"
35653,"(53011, 53021, 53075, 53031, 53059)"
35654,"(53011, 53021, 53075, 53031, 53043)"
35655,"(53011, 53021, 53075, 53031, 53019)"
35656,"(53011, 53021, 53075, 53031, 53069)"
35657,"(53011, 53021, 53075, 53031, 53013)"
35658,"(53011, 53021, 53075, 53031, 53023)"
35659,"(53011, 53021, 53075, 53049, 53039)"
35660,"(53011, 53021, 53075, 53049, 53003)"
35661,"(53011, 53021, 53075, 53049, 53055)"
35662,"(53011, 53021, 53075, 53049, 53001)"
35663,"(53011, 53021, 53075, 53049, 53051)"
35664,"(53011, 53021, 53075, 53049, 53059)"
35665,"(53011, 53021, 53075, 53049, 53043)"
35666,"(53011, 53021, 53075, 53049, 53019)"
35667,"(53011, 53021, 53075, 53049, 53069)"
35668,"(53011, 53021, 53075, 53049, 53013)"
35669,"(53011, 53021, 53075, 53039, 53003)"
35670,"(53011, 53021, 53075, 53039, 53055)"
35671,"(53011, 53021, 53075, 53039, 53001)"
35672,"(53011, 53021, 53075, 53039, 53051)"
35673,"(53011, 53021, 53075, 53039, 53059)"
35674,"(53011, 53021, 53075, 53039, 53043)"
35675,"(53011, 53021, 53075, 53039, 53019)"
35676,"(53011, 53021, 53075, 53003, 53055)"
35677,"(53011, 53021, 53075, 53003, 53001)"
35678,"(53011, 53021, 53075, 53003, 53051)"
35679,"(53011, 53021, 53075, 53003, 53059)"
35680,"(53011, 53021, 53075, 53003, 53043)"
35681,"(53011, 53021, 53075, 53003, 53019)"
35682,"(53011, 53021, 53075, 53055, 53001)"
35683,"(53011, 53021, 53075, 53055, 53051)"
35684,"(53011, 53021, 53075, 53055, 53059)"
35685,"(53011, 53021, 53075, 53055, 53043)"
35686,"(53011, 53021, 53075, 53001, 53051)"
35687,"(53011, 53021, 53075, 53001, 53059)"
35688,"(53011, 53021, 53065, 53037, 53047)"
35689,"(53011, 53021, 53065, 53037, 53017)"
35690,"(53011, 53021, 53065, 53037, 53031)"
35691,"(53011, 53021, 53065, 53037, 53049)"
35692,"(53011, 53021, 53065, 53037, 53039)"
35693,"(53011, 53021, 53065, 53037, 53003)"
35694,"(53011, 53021, 53065, 53037, 53055)"
35695,"(53011, 53021, 53065, 53037, 53001)"
35696,"(53011, 53021, 53065, 53037, 53051)"
35697,"(53011, 53021, 53065, 53037, 53059)"
35698,"(53011, 53021, 53065, 53037, 53043)"
35699,"(53011, 53021, 53065, 53037, 53019)"
35700,"(53011, 53021, 53065, 53037, 53069)"
35701,"(53011, 53021, 53065, 53037, 53013)"
35702,"(53011, 53021, 53065, 53037, 53023)"
35703,"(53011, 53021, 53065, 53047, 53017)"
35704,"(53011, 53021, 53065, 53047, 53031)"
35705,"(53011, 53021, 53065, 53047, 53049)"
35706,"(53011, 53021, 53065, 53047, 53039)"
35707,"(53011, 53021, 53065, 53047, 53003)"
35708,"(53011, 53021, 53065, 53047, 53055)"
35709,"(53011, 53021, 53065, 53047, 53001)"
35710,"(53011, 53021, 53065, 53047, 53051)"
35711,"(53011, 53021, 53065, 53047, 53059)"
35712,"(53011, 53021, 53065, 53047, 53043)"
35713,"(53011, 53021, 53065, 53047, 53019)"
35714,"(53011, 53021, 53065, 53047, 53069)"
35715,"(53011, 53021, 53065, 53047, 53013)"
35716,"(53011, 53021, 53065, 53047, 53023)"
35717,"(53011, 53021, 53065, 53017, 53031)"
35718,"(53011, 53021, 53065, 53017, 53049)"
35719,"(53011, 53021, 53065, 53017, 53039)"
35720,"(53011, 53021, 53065, 53017, 53003)"
35721,"(53011, 53021, 53065, 53017, 53055)"
35722,"(53011, 53021, 53065, 53017, 53001)"
35723,"(53011, 53021, 53065, 53017, 53051)"
35724,"(53011, 53021, 53065, 53017, 53059)"
35725,"(53011, 53021, 53065, 53017, 53043)"
35726,"(53011, 53021, 53065, 53017, 53019)"
35727,"(53011, 53021, 53065, 53017, 53069)"
35728,"(53011, 53021, 53065, 53017, 53013)"
35729,"(53011, 53021, 53065, 53017, 53023)"
35730,"(53011, 53021, 53065, 53031, 53049)"
35731,"(53011, 53021, 53065, 53031, 53039)"
35732,"(53011, 53021, 53065, 53031, 53003)"
35733,"(53011, 53021, 53065, 53031, 53055)"
35734,"(53011, 53021, 53065, 53031, 53001)"
35735,"(53011, 53021, 53065, 53031, 53051)"
35736,"(53011, 53021, 53065, 53031, 53059)"
35737,"(53011, 53021, 53065, 53031, 53043)"
35738,"(53011, 53021, 53065, 53031, 53019)"
35739,"(53011, 53021, 53065, 53031, 53069)"
35740,"(53011, 53021, 53065, 53031, 53013)"
35741,"(53011, 53021, 53065, 53031, 53023)"
35742,"(53011, 53021, 53065, 53049, 53039)"
35743,"(53011, 53021, 53065, 53049, 53003)"
35744,"(53011, 53021, 53065, 53049, 53055)"
35745,"(53011, 53021, 53065, 53049, 53001)"
35746,"(53011, 53021, 53065, 53049, 53051)"
35747,"(53011, 53021, 53065, 53049, 53059)"
35748,"(53011, 53021, 53065, 53049, 53043)"
35749,"(53011, 53021, 53065, 53039, 53003)"
35750,"(53011, 53021, 53065, 53039, 53055)"
35751,"(53011, 53021, 53065, 53039, 53001)"
35752,"(53011, 53021, 53065, 53039, 53051)"
35753,"(53011, 53021, 53065, 53039, 53059)"
35754,"(53011, 53021, 53065, 53039, 53043)"
35755,"(53011, 53021, 53065, 53003, 53055)"
35756,"(53011, 53021, 53065, 53003, 53001)"
35757,"(53011, 53021, 53065, 53003, 53051)"
35758,"(53011, 53021, 53065, 53003, 53059)"
35759,"(53011, 53021, 53065, 53055, 53001)"
35760,"(53011, 53021, 53037, 53047, 53017)"
35761,"(53011, 53021, 53037, 53047, 53031)"
35762,"(53011, 53021, 53037, 53047, 53049)"
35763,"(53011, 53021, 53037, 53047, 53039)"
35764,"(53011, 53021, 53037, 53047, 53003)"
35765,"(53011, 53021, 53037, 53047, 53055)"
35766,"(53011, 53021, 53037, 53047, 53001)"
35767,"(53011, 53021, 53037, 53047, 53051)"
35768,"(53011, 53021, 53037, 53047, 53059)"
35769,"(53011, 53021, 53037, 53047, 53043)"
35770,"(53011, 53021, 53037, 53047, 53019)"
35771,"(53011, 53021, 53037, 53047, 53069)"
35772,"(53011, 53021, 53037, 53047, 53013)"
35773,"(53011, 53021, 53037, 53047, 53023)"
35774,"(53011, 53021, 53037, 53017, 53031)"
35775,"(53011, 53021, 53037, 53017, 53049)"
35776,"(53011, 53021, 53037, 53017, 53039)"
35777,"(53011, 53021, 53037, 53017, 53003)"
35778,"(53011, 53021, 53037, 53017, 53055)"
35779,"(53011, 53021, 53037, 53017, 53001)"
35780,"(53011, 53021, 53037, 53017, 53051)"
35781,"(53011, 53021, 53037, 53017, 53059)"
35782,"(53011, 53021, 53037, 53017, 53043)"
35783,"(53011, 53021, 53037, 53017, 53019)"
35784,"(53011, 53021, 53037, 53017, 53069)"
35785,"(53011, 53021, 53037, 53017, 53013)"
35786,"(53011, 53021, 53037, 53017, 53023)"
35787,"(53011, 53021, 53037, 53031, 53049)"
35788,"(53011, 53021, 53037, 53031, 53039)"
35789,"(53011, 53021, 53037, 53031, 53003)"
35790,"(53011, 53021, 53037, 53031, 53055)"
35791,"(53011, 53021, 53037, 53031, 53001)"
35792,"(53011, 53021, 53037, 53031, 53051)"
35793,"(53011, 53021, 53037, 53031, 53059)"
35794,"(53011, 53021, 53037, 53031, 53043)"
35795,"(53011, 53021, 53037, 53031, 53019)"
35796,"(53011, 53021, 53037, 53031, 53069)"
35797,"(53011, 53021, 53037, 53031, 53013)"
35798,"(53011, 53021, 53037, 53031, 53023)"
35799,"(53011, 53021, 53037, 53049, 53039)"
35800,"(53011, 53021, 53037, 53049, 53003)"
35801,"(53011, 53021, 53037, 53049, 53055)"
35802,"(53011, 53021, 53037, 53049, 53001)"
35803,"(53011, 53021, 53037, 53049, 53051)"
35804,"(53011, 53021, 53037, 53049, 53059)"
35805,"(53011, 53021, 53037, 53049, 53043)"
35806,"(53011, 53021, 53037, 53039, 53003)"
35807,"(53011, 53021, 53037, 53039, 53055)"
35808,"(53011, 53021, 53037, 53039, 53001)"
35809,"(53011, 53021, 53037, 53039, 53051)"
35810,"(53011, 53021, 53037, 53039, 53059)"
35811,"(53011, 53021, 53037, 53003, 53055)"
35812,"(53011, 53021, 53037, 53003, 53001)"
35813,"(53011, 53021, 53037, 53003, 53051)"
35814,"(53011, 53021, 53037, 53003, 53059)"
35815,"(53011, 53021, 53037, 53055, 53001)"
35816,"(53011, 53021, 53047, 53017, 53031)"
35817,"(53011, 53021, 53047, 53017, 53049)"
35818,"(53011, 53021, 53047, 53017, 53039)"
35819,"(53011, 53021, 53047, 53017, 53003)"
35820,"(53011, 53021, 53047, 53017, 53055)"
35821,"(53011, 53021, 53047, 53017, 53001)"
35822,"(53011, 53021, 53047, 53017, 53051)"
35823,"(53011, 53021, 53047, 53017, 53059)"
35824,"(53011, 53021, 53047, 53017, 53043)"
35825,"(53011, 53021, 53047, 53017, 53019)"
35826,"(53011, 53021, 53047, 53017, 53069)"
35827,"(53011, 53021, 53047, 53017, 53013)"
35828,"(53011, 53021, 53047, 53017, 53023)"
35829,"(53011, 53021, 53047, 53031, 53049)"
35830,"(53011, 53021, 53047, 53031, 53039)"
35831,"(53011, 53021, 53047, 53031, 53003)"
35832,"(53011, 53021, 53047, 53031, 53055)"
35833,"(53011, 53021, 53047, 53031, 53001)"
35834,"(53011, 53021, 53047, 53031, 53051)"
35835,"(53011, 53021, 53047, 53031, 53059)"
35836,"(53011, 53021, 53047, 53031, 53043)"
35837,"(53011, 53021, 53047, 53031, 53019)"
35838,"(53011, 53021, 53047, 53031, 53069)"
35839,"(53011, 53021, 53047, 53031, 53013)"
35840,"(53011, 53021, 53047, 53031, 53023)"
35841,"(53011, 53021, 53047, 53049, 53039)"
35842,"(53011, 53021, 53047, 53049, 53003)"
35843,"(53011, 53021, 53047, 53049, 53055)"
35844,"(53011, 53021, 53047, 53049, 53001)"
35845,"(53011, 53021, 53047, 53049, 53051)"
35846,"(53011, 53021, 53047, 53039, 53003)"
35847,"(53011, 53021, 53047, 53039, 53055)"
35848,"(53011, 53021, 53047, 53039, 53001)"
35849,"(53011, 53021, 53047, 53003, 53055)"
35850,"(53011, 53021, 53047, 53003, 53001)"
35851,"(53011, 53021, 53017, 53031, 53049)"
35852,"(53011, 53021, 53017, 53031, 53039)"
35853,"(53011, 53021, 53017, 53031, 53003)"
35854,"(53011, 53021, 53017, 53031, 53055)"
35855,"(53011, 53021, 53017, 53031, 53001)"
35856,"(53011, 53021, 53017, 53031, 53051)"
35857,"(53011, 53021, 53017, 53031, 53059)"
35858,"(53011, 53021, 53017, 53031, 53043)"
35859,"(53011, 53021, 53017, 53031, 53019)"
35860,"(53011, 53021, 53017, 53031, 53069)"
35861,"(53011, 53021, 53017, 53031, 53013)"
35862,"(53011, 53021, 53017, 53049, 53039)"
35863,"(53011, 53021, 53017, 53049, 53003)"
35864,"(53011, 53021, 53017, 53049, 53055)"
35865,"(53011, 53021, 53017, 53049, 53001)"
35866,"(53011, 53021, 53017, 53039, 53003)"
35867,"(53011, 53021, 53017, 53039, 53055)"
35868,"(53011, 53021, 53017, 53039, 53001)"
35869,"(53011, 53021, 53017, 53003, 53055)"
35870,"(53011, 53021, 53017, 53003, 53001)"
35871,"(53011, 53021, 53031, 53049, 53039)"
35872,"(53011, 53021, 53031, 53049, 53003)"
35873,"(53011, 53021, 53031, 53049, 53055)"
35874,"(53011, 53021, 53031, 53039, 53003)"
35875,"(53011, 53009, 53041, 53007, 53045)"
35876,"(53011, 53009, 53041, 53007, 53071)"
35877,"(53011, 53009, 53041, 53007, 53075)"
35878,"(53011, 53009, 53041, 53007, 53065)"
35879,"(53011, 53009, 53041, 53007, 53037)"
35880,"(53011, 53009, 53041, 53007, 53047)"
35881,"(53011, 53009, 53041, 53007, 53017)"
35882,"(53011, 53009, 53041, 53007, 53031)"
35883,"(53011, 53009, 53041, 53007, 53049)"
35884,"(53011, 53009, 53041, 53007, 53039)"
35885,"(53011, 53009, 53041, 53007, 53003)"
35886,"(53011, 53009, 53041, 53007, 53055)"
35887,"(53011, 53009, 53041, 53007, 53001)"
35888,"(53011, 53009, 53041, 53007, 53051)"
35889,"(53011, 53009, 53041, 53007, 53059)"
35890,"(53011, 53009, 53041, 53007, 53043)"
35891,"(53011, 53009, 53041, 53007, 53019)"
35892,"(53011, 53009, 53041, 53007, 53069)"
35893,"(53011, 53009, 53041, 53007, 53013)"
35894,"(53011, 53009, 53041, 53007, 53023)"
35895,"(53011, 53009, 53041, 53027, 53045)"
35896,"(53011, 53009, 53041, 53027, 53071)"
35897,"(53011, 53009, 53041, 53027, 53075)"
35898,"(53011, 53009, 53041, 53027, 53065)"
35899,"(53011, 53009, 53041, 53027, 53037)"
35900,"(53011, 53009, 53041, 53027, 53047)"
35901,"(53011, 53009, 53041, 53027, 53017)"
35902,"(53011, 53009, 53041, 53027, 53031)"
35903,"(53011, 53009, 53041, 53027, 53049)"
35904,"(53011, 53009, 53041, 53027, 53039)"
35905,"(53011, 53009, 53041, 53027, 53003)"
35906,"(53011, 53009, 53041, 53027, 53055)"
35907,"(53011, 53009, 53041, 53027, 53001)"
35908,"(53011, 53009, 53041, 53027, 53051)"
35909,"(53011, 53009, 53041, 53027, 53059)"
35910,"(53011, 53009, 53041, 53027, 53043)"
35911,"(53011, 53009, 53041, 53027, 53019)"
35912,"(53011, 53009, 53041, 53027, 53069)"
35913,"(53011, 53009, 53041, 53027, 53013)"
35914,"(53011, 53009, 53041, 53027, 53023)"
35915,"(53011, 53009, 53041, 53045, 53071)"
35916,"(53011, 53009, 53041, 53045, 53075)"
35917,"(53011, 53009, 53041, 53045, 53065)"
35918,"(53011, 53009, 53041, 53045, 53037)"
35919,"(53011, 53009, 53041, 53045, 53047)"
35920,"(53011, 53009, 53041, 53045, 53017)"
35921,"(53011, 53009, 53041, 53045, 53031)"
35922,"(53011, 53009, 53041, 53045, 53049)"
35923,"(53011, 53009, 53041, 53045, 53039)"
35924,"(53011, 53009, 53041, 53045, 53003)"
35925,"(53011, 53009, 53041, 53045, 53055)"
35926,"(53011, 53009, 53041, 53045, 53001)"
35927,"(53011, 53009, 53041, 53045, 53051)"
